date,key,name,AM,PM,ISCS
2020-02-09 0:00,177,홍성,결빙 박무 서리,결빙,こ0340-0450. こ0510-こゎ0600-0805.
2020-02-10 0:00,177,홍성,결빙 ぁ 박무 서리 연무,연무 박무 결빙,ぁ0340-0350. こ0650-こゎ0900-1030. て1025-1155. て1305-1435. て2230-2355. こ2350-こゎ2400-
2020-02-11 0:00,177,홍성,결빙 박무 서리,연무,-こ-こゎ0300-0750. て1920-てゎ2100-てゎ2400-
2020-02-19 0:00,177,홍성,서리 결빙,박무,こ2205-こゎ2400-
2020-02-20 0:00,177,홍성,박무 서리 결빙 안개,박무,-こ-こゎ0300-よりぐ0810-よるぐ0815-よれぐ0820-られぐ0845-らるぐ0850-らりこ0855-こゐ0900-1105. こ1940-こゎ2100-こわ2400-
2020-02-21 0:00,177,홍성,서리 박무 결빙 연무,ぁ,-こ-こわ0300-こゐ0600-こゎ0900-0955. て0950-1105. ぁ1905-ぁゎ2100-ぁゎ2400-
2020-02-24 0:00,177,홍성,결빙 서리,ぁ 박무,ぁ2155-ぁゎ2400- こ2350-こゎ2400-
2020-02-27 0:00,177,홍성,이슬 박무 서리 결빙,박무 이슬,こ0050-こゎ0300-1050. こ2025-こゎ2100-こわ2400-
2020-03-06 0:00,177,홍성,결빙 박무 서리,,こ0140-こゎ0300-0820.
2020-03-07 0:00,177,홍성,박무 서리 결빙 연무,박무,こ0110-こゎ0300-0915. て0910-1030. こ2005-こゎ2100-2145. こ2225-こゎ2400-
2020-03-08 0:00,177,홍성,서리 결빙 박무 연무,연무 박무,-こ-こわ0300-こゎ0900-0935. て0930-1030. て1810-てゎ2100-2130. こ2125-こわ2400-
2020-03-12 0:00,177,홍성,결빙 서리,,
2020-03-14 0:00,177,홍성,결빙 서리,연무,て2105-2320.
2020-03-16 0:00,177,홍성,결빙 서리,,
2020-03-24 0:00,177,홍성,박무 서리 결빙,연무,-こ-こゎ0300-こわ0600-こゎ0900-0905. て2245-てゎ2400-
2020-03-25 0:00,177,홍성,박무 연무 서리 결빙,박무,こ0010-こゎ0300-0840. -て-0015. て0835-0850. こ2210-こゎ2400-
2020-03-29 0:00,177,홍성,서리 결빙,,
2020-03-31 0:00,177,홍성,서리 결빙,,
2020-04-02 0:00,177,홍성,서리 결빙,박무,こ2350-こゎ2400-
2020-04-06 0:00,177,홍성,서리 결빙,,
2020-04-12 0:00,177,홍성,이슬 박무 서리 결빙,소나기,-こ-こわ0300-こゐ0600-0850. い1355-1430. い1505-1520. い1555-1635. い1703-1710.
2020-10-29 0:00,177,홍성,이슬 서리 결빙,이슬,
2020-10-30 0:00,177,홍성,서리 박무,박무,こ0710-0845. こ2145-こゎ2400-
2020-10-31 0:00,177,홍성,박무 서리,연무,-こ-こゎ0300-0905. て2110-2205.
2020-11-04 0:00,177,홍성,서리 결빙,서리 결빙,
2020-11-05 0:00,177,홍성,서리 결빙,,
2020-11-09 0:00,177,홍성,서리 결빙,ぁ 이슬,ぁ2130-2150. ぁ2210-2230.
2020-11-10 0:00,177,홍성,이슬 서리 결빙,이슬,
2020-11-11 0:00,177,홍성,이슬 서리 결빙 박무,박무 이슬,こ0750-0820. こ2145-こゎ2400-
2020-11-12 0:00,177,홍성,이슬 박무 서리 결빙 연무,연무 박무,-こ-こゎ0300-こわ0600-こゎ0900-1004. て1003-1020. て1750-てゎ1800-2030. こ2025-こゎ2100-こわ2400-
2020-11-21 0:00,177,홍성,결빙 서리 박무,ぁ 박무,こ0710-こゎ0900-0910. ぁ2020-2030. こ2050-こゎ2100-こゎ2400- ぁ2130-2315. ぁ2350-ぁゎ2400-
2020-11-23 0:00,177,홍성,,서리 결빙,
2020-11-24 0:00,177,홍성,서리 결빙,서리,
2020-11-25 0:00,177,홍성,서리 박무 결빙,박무 이슬,こ0220-こゎ0300-0920. こ1950-2010. こ2040-こゎ2100-
2020-11-30 0:00,177,홍성,결빙 서리,서리 박무 결빙,こ2350-こゎ2400-
2020-12-01 0:00,177,홍성,서리 결빙 박무,결빙,-こ-こゎ0300-0540. こ0705-こゎ0900-0905.
2020-12-02 0:00,177,홍성,결빙,서리 결빙,
2020-12-03 0:00,177,홍성,서리 결빙,서리 결빙,
2020-12-04 0:00,177,홍성,서리 결빙,서리 결빙 박무,こ2335-こゎ2400-
2020-12-05 0:00,177,홍성,서리 결빙 박무 눈 ぁ,ぁ 박무 서리 결빙,-こ-0210. ぅ0245-ぅゎ0300-0325. こ0245-こゎ0300-こゎ0900-1120. ぁ0655-0710. ぁ0805-0825. ぁ0910-1010. ぁ1035-1055. ぁ1120-1130. ぁ1325-1350. こ1850-こゎ2100-こわ2400-
2020-12-06 0:00,177,홍성,서리 결빙 박무,박무 서리 결빙,-こ-こわ0300-1040. こ2105-こゎ2400-
2020-12-07 0:00,177,홍성,서리 결빙 박무 연무,연무,-こ-こゎ0300-1045. て1040-てゎ1200-1440. て1540-1630.
2020-12-08 0:00,177,홍성,결빙 서리,서리 결빙,
2020-12-09 0:00,177,홍성,서리 결빙,결빙,
2020-12-10 0:00,177,홍성,결빙 진눈깨비 ぁ,박무 이슬 서리 결빙,う0615-ぁ0635-ぁゎ0900-0935. こ1720-こゎ1800-こゐ2400-
2020-12-11 0:00,177,홍성,서리 결빙 박무 연무,연무 박무,-こ-こわ0300-1110. て1105-てゎ1200-1235. て1455-てゎ1500-1520. て1615-てゎ1800-2055. こ2050-こゎ2100-2347. て2343-てゎ2400-
2020-12-12 0:00,177,홍성,연무 서리 결빙,서리 결빙,-て-0155.
2020-12-13 0:00,177,홍성,서리 결빙 박무 눈 신적설 적설 ぁ,ぁ 박무 결빙,こ0030-こゎ0300-0455. ぅ0735-ぅゎ0900-0930. こ0930-こゐ1200-1420. ぁ0950-ぁゎ1200-1240.
2020-12-19 0:00,177,홍성,결빙 서리,결빙,
2020-12-20 0:00,177,홍성,결빙 눈 서리,결빙 서리,ぅ0105-0145.
2020-12-21 0:00,177,홍성,서리 결빙 눈 박무,결빙 박무 서리,ぅ0215-ぅゎ0300-0645. こ0840-こゎ0900-0930. こ1750-こゎ1800-こゐ2400-
2020-12-22 0:00,177,홍성,서리 결빙 박무,결빙 박무 서리,-こ-こわ0300-こゎ0600-0940. こ2130-こゎ2400-
2020-12-23 0:00,177,홍성,서리 결빙 박무 연무,결빙 박무 연무 이슬,-こ-こゎ0300-こわ0900-1115. て1110-てゎ1200-1935. こ1930-こゎ2100-
2020-12-25 0:00,177,홍성,결빙 눈 신적설 적설,결빙 서리,ぅ0235-ぅゎ0300-0345. ぅ0430-ぅゎ0600-0610. ぅ0635-0650.
2020-12-26 0:00,177,홍성,서리 결빙 ぁ,연무 박무 이슬 결빙,ぁ0835-ぁゎ0900-0920. ぁ1030-1040. て1235-1405. て1615-1730. こ1905-こゎ2100-
2020-12-27 0:00,177,홍성,이슬 결빙 서리 박무,박무 이슬,-こ-こゎ0300-こわ0900-1125. こ2105-2155. こ2315-こゎ2400-
2020-12-28 0:00,177,홍성,이슬 박무 ぁ 결빙,연무 박무 서리 결빙,-こ-こゎ0300-1105. ぁ0350-0355. て1240-1330. て1635-1755. こ1750-こゎ1800-こわ2100-こゐ2400-
2020-12-29 0:00,177,홍성,서리 결빙 안개 박무,연무 박무 눈 결빙,-ぐ-よりぐ0025-らりこ0040-よりぐ0105-よるぐ0215-よれぐ0235-よろぐ0240-らろぐ0247-られぐ0250-ぐわ0300-よれぐ0310-よろぐ0315-らろぐ0445-ぐゐ0600-よろぐ0710-ぐゐ0900-らろぐ0940-られぐ1030-らるぐ1045-らりこ1105-こわ1200-1230. て1228-1440. ぅ1425-ぅゎ1500-1845. こ1435-こゎ1500-1810. ぅ2345-ぅゎ2400-
2021-01-03 0:00,177,홍성,결빙 서리,결빙 박무 서리,こ2315-こゎ2400-
2021-01-04 0:00,177,홍성,서리 결빙 박무,눈 신적설 적설 결빙,-こ-こゎ0300-0955. ぅ2235-ぅゎ2400-
2021-01-05 0:00,177,홍성,결빙 신적설 적설 눈 박무,적설 결빙 서리,-ぅ-0015. こ0015-0210. ぅ0040-0110. ぅ0703-0855.
2021-01-06 0:00,177,홍성,서리 결빙 눈,결빙 눈 신적설 적설,ぅ0205-ぅゎ0300-0325. ぅ1750-ぅゎ1800-よりぅ1945-よるぅ1955-らるぅ2015-らりぅ2025-ぅゎ2100-2250. ぅ2315-ぅゎ2400-
2021-01-13 0:00,177,홍성,결빙 적설 박무 황사,결빙 적설 황사 박무 서리,-こ-こわ0300-こゎ0600-0705. -と-とゎ0300-1530. こ1920-こゎ2100- と2155-とゎ2400-
2021-01-14 0:00,177,홍성,서리 결빙 박무 황사,결빙 서리,-こ-0057. こ0255-こゎ0300-0910. -と-とゎ0300-0830.
2021-01-15 0:00,177,홍성,서리 결빙,박무 연무,こ1540-こゎ1800-1930. て1925-2005. こ2125-こゎ2400-
2021-01-19 0:00,177,홍성,결빙,결빙 서리,
2021-01-20 0:00,177,홍성,서리 결빙,결빙,
2021-01-29 0:00,177,홍성,결빙 눈 신적설 적설,서리 결빙,-ぅ-0145. ぅ0215-ぅゎ0300-0305.
2021-01-30 0:00,177,홍성,서리 결빙 눈,결빙 연무 박무 서리,ぅ0440-0540. ぅ0610-0645. て1205-1355. こ2150-こゎ2400-
2021-01-31 0:00,177,홍성,서리 결빙 박무,결빙,-こ-こゎ0300-1010.
2021-02-09 0:00,177,홍성,결빙 서리,결빙,
2021-02-10 0:00,177,홍성,결빙 서리 박무,결빙,こ0550-こゎ0600-0610.
2021-02-11 0:00,177,홍성,박무 서리 결빙,연무 박무,こ0030-こわ0300-1125. て1725-てゎ1800-2055. こ2050-こゎ2100-こわ2400-
2021-02-12 0:00,177,홍성,박무 결빙 연무,연무 박무 서리 결빙,-こ-こゐ0300-こわ0600-こゐ0900-1055. て1050-1150. て1710-てゎ1800-2020. こ2015-こわ2100-
2021-02-13 0:00,177,홍성,서리 결빙 박무 안개 연무,연무 박무,-こ-こゐ0300-よりぐ0835-ぐゎ0900-らりこ1010-1144. て1140-てわ1200-1335. て1750-てゎ1800-2341. こ2339-こゎ2400-
2021-02-19 0:00,177,홍성,결빙 서리,,
2021-03-02 0:00,177,홍성,ぁ,서리 결빙,-ぁ-0050. ぁ0125-0150. ぁ0225-ぁゎ0300-0330.
2021-03-03 0:00,177,홍성,서리 결빙 박무,,こ0040-0125. こ0210-こゎ0300-0840.
2021-03-05 0:00,177,홍성,이슬 박무 서리 안개 결빙 연무,연무,こ0030-こわ0300-よりぐ0550-ぐゎ0600-よるぐ0605-よれぐ0610-よろぐ0630-らろぐ0750-よろぐ0840-ぐゐ0900-らろぐ0910-られぐ0920-らるぐ0930-らりこ0940-1050. て1130-てゎ1200-1230.
2021-03-08 0:00,177,홍성,이슬 박무 안개 서리 결빙,연무 박무,-こ-こわ0300-よりぐ0410-よるぐ0415-よれぐ0420-ぐゐ0600-られぐ0630-よれぐ0710-られぐ0825-らるぐ0830-らりこ0850-こわ0900-1050. て1745-てゎ1800-1908. こ1903-こゎ2100-
2021-03-09 0:00,177,홍성,서리 박무 결빙 연무,,-こ-こわ0300-こゐ0600-こわ0900-0958. て0954-1015.
2021-03-10 0:00,177,홍성,박무 서리 결빙 연무,연무 박무,こ0145-こゎ0300-0950. て0945-てゎ1200-1530. て1630-てゎ1800-2150. こ2145-こわ2400-
2021-03-11 0:00,177,홍성,박무 서리 결빙 안개 연무,연무,-こ-こゐ0300-よりぐ0545-ぐゎ0600-らりこ0730-こゐ0900-0958. て0955-てゎ1200-1255. て1455-てゎ1500-1605. て2005-てゎ2100-
2021-03-13 0:00,177,홍성,박무 서리 결빙,박무,-こ-0250. こ0310-こわ0600-こゎ0900-0950. こ2140-こゎ2400-
2021-03-16 0:00,177,홍성,안개비 박무 황사,서리 결빙,-あ-あ0050-あゎ0300-0340. -こ-0220. こ0320-0540. と0950-とゎ1200-
2021-03-17 0:00,177,홍성,서리 결빙 황사,,-と-0105.
2021-03-18 0:00,177,홍성,서리 결빙,,
2021-04-09 0:00,177,홍성,이슬 서리,,
2021-10-18 0:00,177,홍성,서리,,
2021-10-22 0:00,177,홍성,이슬 박무 서리,박무 이슬,-こ-こゎ0300-こわ0600-0850. こ2340-こゎ2400-
2021-10-23 0:00,177,홍성,이슬 박무 서리,박무 이슬,-こ-こゎ0300-こわ0600-0830. こ1950-2010. こ2310-こゎ2400-
2021-11-13 0:00,177,홍성,이슬 박무 서리 결빙,이슬,こ0220-こわ0300-0405. こ0850-こわ0900-0930.
2021-11-17 0:00,177,홍성,박무 서리 결빙,박무 이슬,-こ-こゎ0300-0840. こ2240-2350.
2021-11-24 0:00,177,홍성,결빙 서리,,
2021-11-26 0:00,177,홍성,서리 결빙 박무,ぁ 결빙,-こ-0210. ぁ1555-1615.
2021-11-27 0:00,177,홍성,결빙 박무 서리,박무 서리 결빙,こ0150-こゎ0300-0855. こ2140-こゎ2400-
2021-11-28 0:00,177,홍성,서리 결빙 박무,박무 서리 결빙,-こ-こゎ0300-0940. こ1850-こゎ2100-
2021-11-29 0:00,177,홍성,서리 결빙 박무,박무 이슬,-こ-こわ0300-こゎ0600-1050. こ1930-こゎ2100-
2021-12-02 0:00,177,홍성,결빙 서리,ぁ,ぁ1525-1610. ぁ1840-1956. ぁ2010-2050. ぁ2230-ぁゎ2400-
2021-12-04 0:00,177,홍성,결빙 서리 눈,결빙 눈 ぁ 박무 서리,ぅ1110-ぅゎ1200-1210. ぁ1230-1245. こ2240-こゎ2400-
2021-12-05 0:00,177,홍성,서리 결빙 박무,박무 서리 결빙,-こ-こゎ0300-0405. こ2215-こゎ2400-
2021-12-06 0:00,177,홍성,서리 결빙 박무,박무,-こ-こゎ0300-1105. こ2140-こゎ2400-
2021-12-07 0:00,177,홍성,박무 서리 결빙 연무,연무 박무 서리 결빙,-こ-こゎ0300-1050. て1045-1150. て1250-てゎ1500-1850. こ1845-こゎ2100-こわ2400-
2021-12-08 0:00,177,홍성,서리 결빙 박무 안개,박무 서리,-こ-こゐ0300-よりぐ0550-よるぐ0553-よれぐ0555-よろぐ0558-ぐゐ0600-ぐゐ0900-らろぐ1050-られぐ1055-らるぐ1105-らりこ1110-こゎ1200-1210. こ2020-こゎ2100-
2021-12-09 0:00,177,홍성,서리 결빙 박무,연무 박무,-こ-こわ0300-1155. て1320-1405. こ1810-こゎ2100-
2021-12-13 0:00,177,홍성,결빙 서리,서리 결빙,
2021-12-14 0:00,177,홍성,서리 결빙,ぁ 박무,ぁ1515-ぁゎ1800-2030. こ1605-こゎ1800-2205.
2021-12-21 0:00,177,홍성,박무 이슬 연무,서리 결빙,-こ-こゎ0300-こわ0600-こゎ0900-1035. て1030-1135.
2021-12-22 0:00,177,홍성,서리 결빙 박무,서리 결빙,こ0250-こゎ0300-0315.
2021-12-23 0:00,177,홍성,서리 결빙 박무,연무 박무 서리,こ0250-こゎ0300-0420. こ0640-こゎ0900-0905. て2020-てゎ2100-2310. こ2305-こゎ2400-
2021-12-24 0:00,177,홍성,서리 박무 결빙 연무 ぁ,ぁ 박무 결빙,-こ-こゎ0300-1125. て1122-1154. ぁ1140-ぁゎ1200-1215. こ1150-こゎ1200-1420. ぁ1515-1525.
2021-12-28 0:00,177,홍성,결빙 적설 안개 박무,결빙 적설 박무 서리,-ぐ-らろぐ0140-ぐゐ0300-られぐ0610-らるぐ0630-らりこ0740-こわ0900-こゎ1200-1410. こ1530-こゎ1800-こわ2100-
2021-12-29 0:00,177,홍성,서리 결빙 ぁ 박무 동우,ぁ 연무 결빙,ぁ0230-0235. -こ-こわ0300-こゎ0600-1010. ぁ0425-0430. ぁ0620-が0640-ぁ0645-0710. ぁ0815-0855. ぁ1045-1055. ぁ1105-1120. ぁ1210-1235. て1740-てゎ1800-1810.
2022-01-01 0:00,177,홍성,결빙 적설,결빙 적설 서리,
2022-01-02 0:00,177,홍성,서리 결빙 눈 연무,결빙 연무,ぅ0745-0810. て1030-てゎ1200-1250.
2022-01-03 0:00,177,홍성,결빙 박무 서리,결빙,こ0050-こゎ0300-0450. こ0540-こゎ0600-0720.
2022-01-04 0:00,177,홍성,결빙 ぁ 진눈깨비,서리 결빙,ぁ0215-う0245-0255.
2022-01-05 0:00,177,홍성,서리 결빙,결빙,
2022-01-06 0:00,177,홍성,결빙 박무 서리,결빙 박무 서리,こ0040-こゎ0300-0945. こ2330-こゎ2400-
2022-01-07 0:00,177,홍성,서리 결빙 박무,박무 서리 결빙,-こ-こゎ0300-1015. こ2205-こゎ2400-
2022-01-08 0:00,177,홍성,서리 결빙 박무,박무 결빙,-こ-こゎ0300-1010. こ2150-こゎ2400-
2022-01-09 0:00,177,홍성,결빙 박무 연무,박무 연무 서리 결빙,-こ-こわ0300-1103. て1101-てゎ1200-1925. こ1920-こわ2100-こわ2400-
2022-01-10 0:00,177,홍성,서리 결빙 박무 연무,연무 눈,-こ-こわ0300-1140. て1135-てゎ1200-2005. ぅ2255-ぅゎ2400-
2022-01-14 0:00,177,홍성,결빙 서리,서리 결빙,
2022-01-15 0:00,177,홍성,서리 결빙,ぁ 결빙,ぁ2135-2215. ぁ2335-ぁゎ2400-
2022-01-17 0:00,177,홍성,결빙 서리,결빙 눈 신적설 적설,ぅ1350-ぅゎ1500-1650. ぅ1940-2010.
2022-01-21 0:00,177,홍성,결빙 박무 서리,결빙,-こ-こゎ0300-1040.
2022-01-22 0:00,177,홍성,결빙 박무 서리 연무,연무 결빙,こ0010-こゎ0300-0935. て0930-1120. て1750-てゎ1800-2155.
2022-01-23 0:00,177,홍성,결빙,연무 박무 서리 결빙,て1550-てゎ1800-2020. こ2015-こゎ2100-こわ2400-
2022-01-24 0:00,177,홍성,서리 결빙 박무,,-こ-こわ0300-1025.
2022-01-25 0:00,177,홍성,ぁ 박무,박무 ぁ 서리 결빙,ぁ0225-0240. ぁ0315-0430. ぁ0450-0545. ぁ0845-ぁゎ0900-0950. こ1105-こゎ1200-1210. ぁ1230-1350. こ1320-1405. ぁ1610-1620. こ2005-こゎ2100-
2022-01-26 0:00,177,홍성,서리 결빙 박무 연무,연무 박무 결빙,-こ-こゎ0300-こわ0600-こゎ0900-1040. て1035-てゎ1200-1440. こ2355-こゎ2400-
2022-01-27 0:00,177,홍성,결빙 박무 서리 연무,결빙 박무,-こ-こゎ0300-0945. て0940-1110. こ2135-こゎ2400-
2022-01-28 0:00,177,홍성,결빙 박무 서리,결빙,-こ-0155.
2022-01-29 0:00,177,홍성,결빙 서리 박무,서리 결빙,こ0750-0850.
2022-01-30 0:00,177,홍성,서리 결빙 박무,결빙,こ0650-0855.
2022-01-31 0:00,177,홍성,결빙 서리,눈 신적설 적설 결빙,ぅ2110-よりぅ2125-よるぅ2130-らるぅ2155-らりぅ2205-2335.
2022-02-06 0:00,177,홍성,결빙,결빙 서리,
2022-02-07 0:00,177,홍성,서리 결빙,결빙,
2022-02-08 0:00,177,홍성,결빙,서리 결빙,
2022-02-09 0:00,177,홍성,서리 결빙 박무,결빙,こ0120-こゎ0300-0930.
2022-02-10 0:00,177,홍성,결빙 박무 서리,연무 서리 결빙,こ0210-こゎ0300-0940. て2105-てゎ2400-
2022-02-11 0:00,177,홍성,서리 결빙 박무 연무,결빙 연무,こ0020-こゎ0300-こわ0900-1035. -て-0025. て1030-1110. て1805-てゎ2100-
2022-02-14 0:00,177,홍성,결빙 박무 서리 연무,연무 ぁ 박무 결빙,-こ-こわ0300-こゎ0900-0955. て0950-1110. て1225-てゎ1500-1640. ぁ1620-ぁゎ1800-1850. こ1635-こゎ1800-2020.
2022-02-17 0:00,177,홍성,결빙 눈,결빙 서리,ぅ0025-0205. ぅ0245-ぅゎ0300-0335.
2022-02-18 0:00,177,홍성,서리 결빙 박무,결빙,こ0205-こゎ0300-0845.
2022-02-19 0:00,177,홍성,결빙 서리 눈,결빙 눈,ぅ1105-1110. ぅ1305-1340. ぅ1505-1515. ぅ1815-1840.
2022-02-21 0:00,177,홍성,결빙 서리,눈 결빙,ぅ1225-1255. ぅ1420-1445.
2022-02-22 0:00,177,홍성,결빙 서리,눈 결빙,ぅ1550-1610. ぅ1720-1755. ぅ1915-1955. ぅ2115-2140.
2022-02-24 0:00,177,홍성,결빙 서리,서리 결빙,
2022-02-25 0:00,177,홍성,서리 결빙 박무,연무 박무,こ0305-こゎ0600-0850. て1255-てゎ1500-1855. こ1845-こゎ2100-こゐ2400-
2022-02-28 0:00,177,홍성,서리 결빙,,
2022-03-02 0:00,177,홍성,결빙 서리,,
2022-03-04 0:00,177,홍성,이슬 박무 서리 연무,박무 황사,-こ-こわ0300-こゎ0600-1007. て1003-1115. こ2015-こゎ2100-2305. と2210-とゎ2400-
2022-03-06 0:00,177,홍성,결빙,서리 결빙,
2022-03-07 0:00,177,홍성,서리 결빙,결빙,
2022-03-08 0:00,177,홍성,결빙 서리 박무,박무,こ0640-0740. こ2020-こゎ2100-
2022-03-09 0:00,177,홍성,서리 결빙 박무 연무,연무 박무 이슬,-こ-こゎ0300-1015. て1010-てゎ1200-1245. て1835-2059. こ2055-こゎ2100-こわ2400-
2022-03-10 0:00,177,홍성,이슬 박무 낮은안개 서리 결빙 연무,햇무리 연무 박무,-こ-こゐ0300-よりづ0330-らりこ0450-こゐ0600-こわ0900-0945. て0940-1020. は1250-1350. て1925-てゎ2100-2225. こ2220-こゎ2400-
2022-03-15 0:00,177,홍성,박무 이슬 서리 결빙,채운 박무,-こ-0110. こ0250-こゎ0300-0915. び1650-1730. こ2205-こゎ2400-
2022-03-16 0:00,177,홍성,박무 이슬 안개 서리 연무,연무,-こ-こわ0300-よりぐ0450-らりこ0510-こわ0600-こゎ0900-1034. て1030-1050. て1930-2010.
2022-03-21 0:00,177,홍성,서리 결빙,,
2022-03-28 0:00,177,홍성,서리 결빙,,
2022-03-29 0:00,177,홍성,서리 결빙,,
2022-04-02 0:00,177,홍성,서리 결빙,,
2022-04-03 0:00,177,홍성,박무 서리 결빙,연무 박무,こ0505-こゎ0600-0805. て2255-2340. こ2335-こゎ2400-
2022-04-04 0:00,177,홍성,박무 서리 결빙,연무,-こ-こゎ0300-0820. て2140-てゎ2400-
2022-04-05 0:00,177,홍성,박무 연무 서리 결빙,,こ0035-こゎ0300-0840. -て-0040. て0835-てゎ0900-0905.
2022-10-19 0:00,177,홍성,이슬 서리,박무 이슬,こ2320-2350.
2022-10-25 0:00,177,홍성,이슬 서리,박무 이슬,こ2235-2305.
2022-10-26 0:00,177,홍성,이슬 박무 서리,이슬,こ0045-こゎ0300-0755.
2022-11-05 0:00,177,홍성,결빙 서리,,
2022-11-07 0:00,177,홍성,박무 서리,ぁ 박무,-こ-こゎ0300-こわ0600-こゎ0900-0905. ぁ2015-2025. ぁ2220-2245. こ2350-こゎ2400-
2022-11-19 0:00,177,홍성,이슬 박무 낮은안개 서리,박무 이슬,-こ-こわ0300-よりづ0450-らりこ0505-よりづ0525-らりこ0535-こわ0600-1040. こ2125-2245. こ2330-こゎ2400-
2022-11-26 0:00,177,홍성,이슬 ぁ 박무 연무,서리,ぁ0030-0110. -こ-0050. て0230-てゎ0300-0315. こ0310-こゎ0600-0920.
2022-11-27 0:00,177,홍성,서리 결빙,박무 이슬,こ2045-こゎ2100-
2022-12-04 0:00,177,홍성,결빙,서리 결빙,
2022-12-05 0:00,177,홍성,서리 결빙,결빙 연무 서리,て2135-2220.
2022-12-06 0:00,177,홍성,서리 결빙 눈 신적설 적설,ぁ 결빙,ぅ0340-ぅゎ0600-0650. ぅ0920-1025. ぅ1105-1150. ぁ1240-1255. ぁ1445-ぁゎ1500-1550. ぁ1955-2040. ぁ2135-2245.
2022-12-08 0:00,177,홍성,박무 결빙 서리,결빙,こ0350-こゎ0600-0840.
2022-12-09 0:00,177,홍성,결빙 서리,연무 박무 결빙,て1505-てゎ1800-1935. こ1930-こわ2100-こゐ2400-
2022-12-10 0:00,177,홍성,결빙 박무 서리 안개,결빙,-こ-こわ0300-こゐ0600-よりぐ0620-らりこ0650-よりぐ0820-らりこ0830-こゎ0900-1050.
2022-12-11 0:00,177,홍성,결빙 박무 서리,결빙,こ0550-こゎ0600-0930.
2022-12-12 0:00,177,홍성,결빙 서리,ぁ 박무,ぁ1704-ぁゎ1800-1940. こ1840-1905. こ1945-こゎ2100-2125. ぁ2035-2055. ぁ2355-ぁゎ2400- こ2355-こゎ2400-
2022-12-25 0:00,177,홍성,결빙 적설 박무 서리,결빙 적설,-こ-こゎ0300-1045.
2022-12-26 0:00,177,홍성,결빙 적설 박무 서리,결빙 적설 박무,こ0040-こゎ0300-1105. こ2005-こゎ2100-
2022-12-27 0:00,177,홍성,결빙 적설 박무 서리,결빙 적설 박무,-こ-こゎ0300-1110. こ2010-こゎ2100-
2022-12-28 0:00,177,홍성,결빙 적설 박무 눈 신적설,결빙 적설 박무 서리,-こ-こゎ0300-0730. ぅ0450-0555. こ2305-こゎ2400-
2022-12-29 0:00,177,홍성,서리 결빙 박무,결빙 박무 눈,-こ-こゎ0300-1050. こ2205-こゎ2400- ぅ2325-ぅゎ2400-
2022-12-30 0:00,177,홍성,결빙 신적설 적설 눈 박무,결빙 박무 서리,-ぅ-ぅゎ0300-0450. -こ-こゎ0300-こゐ0600-こわ0900-1055. こ2040-こゎ2100-
